"","UNIV_ROW_ID","CRSNAME1","CRSNAME2","CRSNAME3","CRSNAME4","CRSNAME5","CRSNAME6","CRSNAME7","CRSNAME8","CRSNAME9","Credit1","Credit2","Credit3","Credit4","Credit5","Credit6","Credit7","Credit8","Credit9","CRSgrade1","CRSgrade2","CRSgrade3","CRSgrade4","CRSgrade5","CRSgrade6","CRSgrade7","CRSgrade8","CRSgrade9","COHORT_YEAR","TERM_START","TERM_TO_USE","STU_RECENT_ADM_DT","HOURS_BROUGHT_TO_UNIVERSITY","ENTRY_PROGRAM_CODE","ENTRY_PROGRAM","ENTRY_COLLEGE","ENTRY_DEPARTMENT_CODE","ENTRY_DEPARTMENT","AREA_OF_STRATEGIC_EMPHASIS","PSE","GENDER","ETHNICITY","AGE_AT_ENTRY","COUNTY","COUNTY_GROUP","STATE","STATE_GROUP","NATION","NATION_GROUP","HONORS_STUDENT","FIRST_GENERATION_STUDENT","Stu_MilitaryVetBenefitDesc","MILITARY_VET_BENEFITS","Stu_MilitaryStatusDesc","MILITARY_STATUS","DISABILITY","ATHLETE","GPA_HIGHSCHOOL","APPLICANT_TIER","HIGH_SCHOOL_NAME","FIRST_FALL_PELL","FIRST_FALL_PELL_AMOUNT","FIRST_FALL_BRIGHT_FUTURES","FIRST_FALL_BRIGHT_FUTURES_AMOUNT","FIRST_FALL_ANY_LOANS","FIRST_FALL_ANY_LOANS_AMOUNT","FIRST_FALL_NEED_BASED_LOANS","FIRST_FALL_NEED_BASED_LOANS_AMOUNT","FIRST_FALL_NON_NEED_BASED_LOANS","FIRST_FALL_NON_NEED_BASED_LOANS_AMOUNT","SUBMITTED_ACT","ACT_SCORE","ACT_PROPORTION","SUBMITTED_SAT","SAT_SCORE","SAT_PROPORTION","BEST_TEST","AP_CREDITS","ATTENDED_SECOND_FALL_TERM","GPA_ENTERING_SECOND_FALL","APR","FIRST_FALL_GPA","NOTES"
"3853",970538521,"AML2010","AML2020","PHI3452","THE2000","","","","","","3","3","3","3","","","","","","W","W","W","W","","","","","",20182019,201805,201808,201808,22,"U-ENG-BA-01","Liberal Arts","CASSH","English","English","Not Available","NO","Male","White",18,"Non-Florida","Non-Florida/Alabama","South Carolina","Other State","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.39,3,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",30.5,0.828125,"Yes",1290,0.741666,"ACT",22,"No",NA,"No",NA,""
"3854",970538523,"CHM1020","ECO2013","ENC1101","MAC1147","","","","","","3","3","3","4","","","","","","A","B","A","A","","","","","",20182019,201805,201808,201808,0,"U-CPS-BS-01","Computer Information Systems","HMCSE","Computer Science","Computer Science","STEM","YES","Female","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Post-9/11 GI Bill","Receiving Benefits","Eligible Dependent","Military Status","No","No",3.91,3,"West Florida Baptist Academy","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",22.75,0.585937,"Yes",1070,0.558333,"ACT",0,"Yes",3.646428,"Yes",3.76923,""
"3855",970538524,"BSC2010","BSC2010L","CHM2045","CHM2045L","IDH1040","MAC1147","","","","3","1","3","1","3","4","","","","C","C","B-","B+","C+","A-","","","",20182019,201805,201808,201808,0,"U-BLY-BS-00","General Biology","HMCSE","Biology","Biology","STEM","YES","Female","White",19,"Volusia","Other Florida Counties","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.98,3,"Spruce Creek High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",20.5,0.515625,"No",0,0,"ACT",0,"Yes",2.958064,"Yes",2.74,""
"3856",970538532,"ACG2021","CGS2570","SPC2608","STA2023","","","","","","3","3","3","3","","","","","","C+","A","A","C","","","","","",20182019,201805,201808,201808,24,"U-BUS-BSBA00","Business, General","COB","Management","Management","Not Available","NO","Female","White",18,"Putnam","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.71,3,"Q I Roberts Jr Sr High School","Yes",2423,"Yes",2835,"No",0,"No",0,"No",0,"Yes",20.75,0.523437,"Yes",1050,0.541666,"SAT",0,"Yes",3.388,"Yes",3.075,""
"3857",970538533,"BSC1005","BSC1005L","IDH1040","MAC1147","PSY2012","","","","","3","1","3","4","3","","","","","B-","C","C","A","B","","","","",20182019,201805,201808,201808,3,"U-PSY-BS-00","Psychology","UKCOH","Psychology","Psychology","Not Available","NO","Female","White",19,"Escambia","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","Yes","Yes",3.96,2,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",26.75,0.710937,"No",0,0,"ACT",0,"Yes",2.862962,"Yes",2.935714,""
"3858",970538540,"BSC1085","BSC1085L","PSY2012","STA2023","SYG2000","","","","","3","1","3","3","3","","","","","B","C","C","C+","A-","","","","",20182019,201805,201808,201808,0,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Female","White",19,"Non-Florida","Non-Florida/Alabama","Mississippi","Other State","United States","USA","No","No","Post-9/11 GI Bill","Receiving Benefits","Eligible Dependent","Military Status","No","Yes",3.51,4,"Non-Florida High School","No",0,"No",0,"Yes",2722,"Yes",1732,"Yes",990,"Yes",23.5,0.609375,"No",0,0,"ACT",0,"No",NA,"No",2.692307,""
"3859",970538554,"BSC2010","BSC2010L","BSC2844","ENC1102","MAC1140","PSY2012","","","","3","1","1","3","3","3","","","","B","C","A","A","A-","A-","","","",20182019,201805,201808,201808,9,"U-BMD-BS-00","Biomedical Sciences","HMCSE","Biology","Biology","STEM","YES","Female","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.07,3,"West Florida HS Advanced Tech","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",22.25,0.570312,"No",0,0,"ACT",0,"Yes",3.020689,"Yes",3.514285,""
"3860",970538562,"BSC2010","BSC2010L","CHM2045","CHM2045L","IDH1040","MAC1140","","","","3","1","3","1","3","3","","","","D+","A","W","W","C","W","","","",20182019,201805,201808,201808,6,"U-ENV-BS-01","Environmental Management","HMCSE","Earth & Environmental Sciences","Earth and Environmental Sciences","STEM","YES","Female","White",18,"Non-Florida","Alabama Counties","Alabama","Alabama","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","Yes","No",3.71,2,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",28.25,0.757812,"No",0,0,"ACT",6,"Yes",3.004,"Yes",1.985714,""
"3861",970538579,"DEP2004","HSC2577","HSC3555","STA2023","SYG2000","","","","","3","3","3","3","3","","","","","A","A","W","A-","A","","","","",20182019,201805,201808,201808,69,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Female","Hispanic",18,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.92,3,"Collegiate High School Nwfsc","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",23.75,0.617187,"No",0,0,"ACT",0,"No",3.925,"No",3.925,""
"3862",970538580,"BSC1086","BSC1086L","IDH1040","PSY2012","STA2023","","","","","3","1","3","3","3","","","","","B","B","C+","A-","B-","","","","",20182019,201805,201808,201808,58,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Female","White",18,"Walton","Other Florida Counties","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.37,1,"Freeport High School","No",0,"Yes",6092,"No",0,"No",0,"No",0,"Yes",32.5,0.890625,"No",0,0,"ACT",0,"No",2.930769,"No",2.930769,""
"3863",970538585,"ECO2013","ENC1102","MAC1105","PSY2012","SPC2608","","","","","3","3","3","3","3","","","","","W","C","F","B","B+","","","","",20182019,201805,201808,201808,12,"U-PSY-BS-00","Psychology","UKCOH","Psychology","Psychology","Not Available","NO","Female","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Receiving Benefits","Not Receiving Benefits","Eligible Dependent","Military Status","No","No",3.8,3,"Pensacola High School","Yes",3048,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1140,0.616666,"SAT",0,"No",2.075,"No",2.075,""
"3864",970538597,"ART2201C","ART2602C","EVR2001","LIT2000","MGF1106","","","","","3","3","3","3","3","","","","","A","B+","C+","B","B+","","","","",20182019,201805,201808,201808,0,"U-FAR-BFA-11","Graphic Design","CASSH","Art and Design","Art and Design","Not Available","NO","Male","White",18,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.5,4,"Gulf Breeze High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1010,0.508333,"SAT",0,"Yes",2.9,"Yes",3.18,""
"3865",970538599,"APK2100C","ATR2000","PSY2012","STA2023","","","","","","4","3","3","3","","","","","","A","B+","A","A-","","","","","",20182019,201805,201808,201808,0,"U-ATH-BS-00","Athletic Training","UKCOH","Movement Sciences and Health","Movement Sciences and Health","Health","YES","Female","White",19,"Non-Florida","Non-Florida/Alabama","Arkansas","Other State","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","Yes",3.81,3,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",26,0.6875,"No",0,0,"ACT",0,"Yes",3.689655,"Yes",3.76923,""
"3866",970538607,"CHM2045","CHM2045L","EEL4834","EGS1006","IDH1040","MAC2311","","","","3","1","3","1","3","4","","","","A-","A","A","A","B","C","","","",20182019,201805,201808,201808,32,"U-UNDECIDED","Undecided Undergraduate","UNA","Unassigned","Unassigned","Not Available","NO","Male","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.44,1,"Navarre High School","No",0,"Yes",3468,"No",0,"No",0,"No",0,"Yes",32,0.875,"No",0,0,"ACT",0,"Yes",2.861111,"Yes",3.206666,""
"3867",970538619,"ARH1000","BSC1085","BSC1085L","ENC1101","HSC3535","MAC1105C","","","","3","3","1","3","3","4","","","","A","A","A","A","A","A-","","","",20182019,201805,201808,201808,0,"U-HTH-BS-09","Health Sciences","UKCOH","Health Sciences & Admin","Health Sciences and Administration","Health","YES","Female","White",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.13,3,"Aletheia Christian Academy","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",22.5,0.578125,"No",0,0,"ACT",0,"Yes",3.824242,"Yes",3.929411,""
"3868",970538625,"BSC2010","BSC2010L","BSC2844","MAC1105C","PSY2012","SPC2608","","","","3","1","1","4","3","3","","","","C","C+","A","B+","B","A","","","",20182019,201805,201808,201808,12,"U-BMD-BS-00","Biomedical Sciences","HMCSE","Biology","Biology","STEM","YES","Female","Hispanic",18,"Volusia","Other Florida Counties","Florida","Florida","United States","USA","No","Yes","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.23,3,"T Dewitt Taylor Middle - HS","Yes",2423,"No",0,"No",0,"No",0,"No",0,"Yes",22.75,0.585937,"Yes",920,0.433333,"ACT",0,"Yes",3.0375,"Yes",3.1,""
"3869",970538640,"ARH1000","CHM1020","COP2334","MAC1147","REL1300","","","","","3","3","3","4","3","","","","","A","A","A","A","A","","","","",20182019,201805,201808,201808,24,"U-CPS-BS-00","Computer Science","HMCSE","Computer Science","Computer Science","STEM","YES","Male","White",18,"Pinellas","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.43,3,"Pinellas Park High School","Yes",3048,"Yes",2535,"No",0,"No",0,"No",0,"No",0,0,"Yes",1150,0.625,"SAT",15,"Yes",3.792105,"Yes",4,""
"3870",970538652,"BSC2010","BSC2010L","MAC1147","PSY2023","PSY3213","","","","","3","1","4","3","3","","","","","F","NF","F","F","NF","","","","",20182019,201805,201808,201808,62,"U-SOW-BSW-00","Social Work","CEPS","Social Work","Social Work","Not Available","NO","Female","Two or More",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","Yes","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.04,2,"Northview High School","No",0,"Yes",2218,"No",0,"No",0,"No",0,"Yes",26.75,0.710937,"No",0,0,"ACT",0,"No",NA,"No",0,""
"3871",970538683,"APK2100C","ATR2010","HSC2577","PSY2012","","","","","","4","3","3","3","","","","","","D","B-","C-","B+","","","","","",20182019,201805,201808,201808,67,"U-ATH-BS-00","Athletic Training","UKCOH","Movement Sciences and Health","Movement Sciences and Health","Health","YES","Male","White",18,"Walton","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.98,2,"Walton High School","No",0,"Yes",2059,"No",0,"No",0,"No",0,"Yes",25.25,0.664062,"Yes",1180,0.65,"ACT",0,"Yes",2.284,"Yes",2.084615,""
"3872",970538685,"BSC2010","BSC2010L","BSC2844","ENC1101","IDH1040","MAC1147","","","","3","1","1","3","3","4","","","","F","D","F","C+","C-","F","","","",20182019,201805,201808,201808,7,"U-MBY-BS-00","Marine Biology","HMCSE","Biology","Biology","STEM","YES","Female","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","Yes","Yes","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.7,2,"Pace High School","Yes",373,"Yes",2376,"No",0,"No",0,"No",0,"Yes",28,0.75,"No",0,0,"ACT",0,"No",0.866666,"No",0.866666,""
"3873",970538712,"BSC1085","BSC1085L","ENC1101","PSY2012","STA2023","","","","","3","1","3","3","3","","","","","W","F","W","I","W","","","","",20182019,201805,201808,201808,0,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Male","White",19,"Bay","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.49,3,"J R Arnold High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1200,0.666666,"SAT",0,"No",0,"No",0,""
"3874",970538713,"CHM1020","CIS2530","COP2253","MAC2311","","","","","","3","3","3","4","","","","","","A","B","A","A","","","","","",20182019,201805,201808,201808,30,"U-CPS-BS-04","Cybersecurity","HMCSE","Computer Science","Computer Science","STEM","YES","Female","African American",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.71,2,"Booker T Washington HS","No",0,"Yes",2059,"No",0,"No",0,"No",0,"Yes",25.25,0.664062,"Yes",1060,0.55,"ACT",0,"Yes",3.75625,"Yes",3.76923,""
"3875",970538717,"BSC2010","BSC2010L","CHM2045","CHM2045L","IDH1040","MAC1147","","","","3","1","3","1","3","4","","","","C","B+","B","A","C+","B","","","",20182019,201805,201808,201808,0,"U-MBY-BS-00","Marine Biology","HMCSE","Biology","Biology","STEM","YES","Female","White",19,"Non-Florida","Non-Florida/Alabama","Illinois","Other State","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.92,2,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1200,0.666666,"SAT",0,"No",2.825,"No",2.746666,""
"3876",970538724,"ACG2021","CGS2570","ECO2013","MAC2233","","","","","","3","3","3","3","","","","","","A","A","A","A","","","","","",20192020,201905,201905,201905,12,"U-ACC-BSBA01","Professional Accountancy","COB","Accounting","Accounting","Gap Analysis","YES","Male","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.46,2,"Pace High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",27.75,0.742187,"No",0,0,"ACT",0,"Yes",3.866666667,"Yes",4,""
"3877",970538725,"CHM2045","CHM2045L","EGS1006","EGS4032","MAC1147","","","","","3","1","1","3","4","","","","","C+","B-","A","A","C","","","","",20182019,201805,201808,201808,27,"U-EEG-BSEE00","Electrical Engineering","HMCSE","Electrical & Computer Engineer","Electrical and Computer Engineering","STEM","YES","Male","White",18,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.08,2,"Baker High School","No",0,"Yes",5670,"No",0,"No",0,"No",0,"Yes",28.75,0.773437,"No",0,0,"ACT",0,"Yes",2.796875,"Yes",2.8,""
"3878",970538742,"BSC2010","BSC2010L","ENC1101","MAC1147","SPC2608","","","","","3","1","3","4","3","","","","","C","C","A-","B","B+","","","","",20182019,201805,201808,201808,0,"U-MBY-BS-00","Marine Biology","HMCSE","Biology","Biology","STEM","YES","Female","White",18,"Non-Florida","Alabama Counties","Alabama","Alabama","United States","USA","No","No","Post-9/11 GI Bill","Receiving Benefits","Eligible Dependent","Military Status","No","No",4.05,2,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",25.75,0.679687,"No",0,0,"ACT",0,"Yes",3.269444,"Yes",2.928571,""
"3879",970538747,"ECO2013","ENC1101","HFT2000","MAC1105C","SLS1109","","","","","3","3","3","4","1","","","","","C","A","A","A-","A","","","","",20182019,201805,201808,201808,0,"U-HOS-BS-00","Guest Experience Management","COB","Global Hosp & Tourism Mgmt","Global Hospitality and Tourism Management","Not Available","NO","Female","White",19,"Walton","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Receiving Benefits","Not Receiving Benefits","Eligible Dependent","Military Status","No","No",3.47,4,"South Walton High","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",23.25,0.601562,"No",0,0,"ACT",0,"Yes",3.027586,"Yes",3.485714,""
"3880",970538753,"AML2020","CRW2001","EVR2001","SLS1109","SPC2608","","","","","3","3","3","1","3","","","","","B+","A-","A","A","B+","","","","",20182019,201805,201808,201808,9,"U-ENG-BA-02","Writing","CASSH","English","English","Not Available","NO","Female","Hispanic",18,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.59,3,"Pace High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",23.75,0.617187,"No",0,0,"ACT",0,"Yes",3.670967,"Yes",3.607692,""
"3881",970538763,"EDF1005","ENC1101","MAC1105C","PSY2012","","","","","","3","3","4","3","","","","","","A","A","W","A","","","","","",20182019,201805,201808,201808,0,"U-UNDECIDED","Undecided Undergraduate","UNA","Unassigned","Unassigned","Not Available","NO","Male","White",19,"Non-Florida","Non-Florida/Alabama","Georgia","Other State","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.45,4,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1010,0.508333,"SAT",0,"Yes",3.957142,"Yes",4,""
"3882",970538769,"BSC1085","BSC1085L","ENC1102","MAC1105","THE2000","","","","","3","1","3","3","3","","","","","C","C","B","D","B+","","","","",20182019,201805,201808,201808,19,"U-UNDECIDED","Undecided Undergraduate","UNA","Unassigned","Unassigned","Not Available","NO","Female","White",19,"Orange","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.42,3,"Colonial High School","Yes",2673,"No",0,"Yes",1732,"Yes",1732,"No",0,"Yes",19.5,0.484375,"Yes",910,0.425,"ACT",0,"Yes",3.034615,"Yes",2.3,""
"3883",970538773,"BSC1085","BSC1085L","DEP2004","LIT2000","STA2023","","","","","3","1","3","3","3","","","","","B","B+","A-","B","A","","","","",20182019,201805,201808,201808,20,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Female","White",18,"Non-Florida","Non-Florida/Alabama","Ohio","Other State","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.89,1,"Non-Florida High School","No",0,"No",0,"Yes",2722,"Yes",1732,"Yes",990,"Yes",29.5,0.796875,"No",0,0,"ACT",0,"Yes",3.113333,"Yes",3.415384,""
"3884",970538774,"CHM2045","CHM2045L","EGS1006","GEB1011","MAC2311","REL1300","","","","3","1","1","3","4","3","","","","C","B+","A","A","D","A-","","","",20182019,201805,201808,201808,24,"U-MEC-BSME00","Mechanical Engineering","HMCSE","Mechanical Engineering","Mechanical Engineering","STEM","YES","Female","White",19,"Non-Florida","Non-Florida/Alabama","Louisiana","Other State","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.42,3,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",23.5,0.609375,"Yes",910,0.425,"ACT",0,"Yes",3.2375,"Yes",2.693333,""
